asin,title,review,star
B08D3WX95J,"['bussbuds', 'ultimate', 'mind', 'blowing', 'product', 'liked']","['ptron', 'bassbuds', 'lite', 'earbuds', 'amazing', 'ultimate', 'equipped', 'latest', 'wireless', 'technology', 'chip', 'set', 'allow', 'headphones', 'transfer', 'powefull', 'sound', 'quality', 'super', 'bass', 'good', 'connectivity', 'battery', 'lasts', 'single', 'charge', 'charging', 'case', 'product', 'damn', 'good', 'correctly', 'named', 'bassbuds', 'bass', 'truly', 'nice', 'pleasantly', 'surprised', 'ptron', 'bassbuds', 'lite', 'true', 'wireless', 'stereo', 'earbuds', 'truly', 'universal', 'pair', 'easily', 'phone', 'brands', 'tablets', 'excellent', 'ease', 'use', 'bluetooth', 'enabled', 'multi', 'media', 'devices', 'easy', 'quick', 'connect', 'music', 'world', 'seconds', 'enjoy', 'music', 'sound', 'quality', 'decent', 'enjoy', 'movie', 'music', 'built', 'microphone', 'sides', 'earbuds', 'allows', 'hand', 'free', 'calls', 'provide', 'clear', 'sound', 'quality', 'phone', 'means', 'use', 'separately', 'share', 'music', 'movies', 'friends', 'enjoy', 'clear', 'stereo', 'sound', 'headset', 'wish', 'value', 'money', 'plz', 'try', 'lovely', 'product', 'thank', 'u', 'amazon', 'brilliant', 'product']",5.0
B08D3WX95J,"['good', 'music', 'calls']","['writing', 'review', 'months', 'sound', 'bass', 'quality', 'good', 'listen', 'music', 'calls', 'hear', 'sound', 'person', 'taking', 'hear', 'complaints', 'hear', 'clearly', 'mic', 'good', 'noise', 'cancellation', 'absolutely', 'disappointed', 'noise', 'cancellation', 'walking', 'outside', 'patron', 'bass', 'buds', 'talk', 'person', 'way', 'person', 'hear', 'hear', 'complaints', 'audible', 'yes', 'price', 'cheaper', 'good', 'music']",3.0
B08D3WX95J,"['awesome', 'bassbuds']","['ear', 'bass', 'buds', 'high', 'quality', 'premium', 'known', 'ptron', 'brand', 'ptron', 'products', 'sounds', 'great', 'great', 'bluetooth', 'connectivity', 'range', 'coverage', 'device', 'premium', 'surely', 'takes', 'advantage', 'price', 'point', 'battery', 'backup', 'awesome', 'sound', 'quality', 'brilliant', 'comes', 'warranty', 'bang', 'handy', 'durable', 'satisfied', 'quality', 'build', 'product', 'great', 'value', 'money', 'loving', 'highly', 'recommended']",5.0
B08D3WX95J,['best'],"['built', 'quality', 'pretty', 'decent', 'sound', 'levels', 'good', 'entry', 'level', 'blutooth', 'earphones', 'bass', 'somewhat', 'mediocre', 'level', 'treble', 'levels', 'boosted', 'compared', 'sound', 'output', 'pretty', 'clear', 'tried', 'different', 'platforms', 'like', 'youtube', 'netflix', 'wync', 'better', 'quality', 'audio', 'video', 'platform', 'better', 'earphones', 'sound', 'battery', 'levels', 'surprising']",5.0
B08D3WX95J,['worth'],"['product', 'ok', 'easy', 'connect', 'sound', 'bass', 'great', 'good', 'cost', 'taking', 'charger', 'box', 'takes', 'approximately', 'sec', 'connect', 'paired', 'device', 'bit', 'bigger', 'airpods', 'expect', 'price', 'ok', 'use', 'falling', 'ears', 'falls', 'different', 'buds', 'sizes', 'available', 'inside', 'package', 'note', 'expect', 'good', 'bass', 'product']",3.0
B08D3WX95J,"['good', 'wireless', 'buds']","['updating', 'review', 'half', 'product', 'rubberized', 'texture', 'gives', 'premium', 'battery', 'backup', 'degraded', 'fast', 'having', 'charge', 'case', 'lots', 'background', 'noise', 'want', 'attend', 'meetings', 'lots', 'disconnection', 'issues', 'switching', 'working', 'trying', 'rid', 'product']",1.0
B08D3WX95J,['buy'],"['bought', 'earphones', 'reasonable', 'price', 'wireless', 'bluetooth', 'earphones', 'trend', 'literally', 'wanted', 'buy', 'n', 'choose', 'perfectly', 'suits', 'requirement', 'sound', 'quality', 'good', 'good', 'bass', 'quality', 'notice', 'ear', 'buds', 'working', 'n', 'fits', 'perfect', 'u', 'connect', 'multiple', 'phones', 'time', 'use', 'morning', 'walk', 'n', 'awesome', 'happy', 'buying']",5.0
B08D3WX95J,['review'],"['bought', 'tws', 'earbuds', 'far', 'think', 'battery', 'life', 'great', 'charged', 'days', 'ago', 'received', 'like', 'charge', 'left', 'sound', 'quality', 'good', 'bluetooth', 'connectivity', 'lagging', 'bit', 'need', 'use', 'goes', 'fine', 'bass', 'quality', 'pretty', 'good', 'noise', 'cancellation', 'best', 'built', 'compact', 'nice', 'super', 'comfortableoverall', 'awesome', 'product']",5.0
B08D3WX95J,['wowwwwww'],"['happy', 'use', 'fit', 'ears', 'disturb', 'exercise', 'life', 'waterproof', 'use', 'confidence', 'okay', 'sweat', 'sound', 'quality', 'good', 'charging', 'fast', 'charging', 'case', 'liked', 'weight', 'light', 'fit', 'easy', 'carry', 'easy', 'connect', 'easy', 'switch', 'phone', 'ipad', 'earphones', 'cool', 'storage', 'case', 'earphones', 'particular', 'storage', 'case', 'charge', 'phone', 'safe', 'use']",5.0
B08D3WX95J,"['steal', 'deal']","['wanted', 'try', 'tws', 'system', 'wanted', 'invest', 'thousands', 'knowing', 'works', 'expectations', 'unboxed', 'loved', 'green', 'color', 'felt', 'plastic', 'quality', 'average', 'best', 'paired', 'ears', 'computer', 'sound', 'paired', 'pathetic', 'dipped', 'expectations', 'played', 'track', 'flabergasted', 'surprised', 'audio', 'quality', 'mind', 'boggling', 'started', 'head', 'dancing', 'joy', 'regularly', 'found', 'battery', 'life', 'pretty', 'good', 'hats', 'ptron', 'providing', 'like', 'price', 'spend', 'look']",5.0
B08D3WX95J,"['awesome', 'sound', 'quality', 'worth', 'price']","['reviewing', 'product', 'week', 'bluetooth', 'connectivity', 'wireless', 'bluetooth', 'bussbuds', 'superb', 'easy', 'connect', 'bluetooth', 'quality', 'product', 'good', 'excellent', 'sound', 'quality', 'noise', 'cancellation', 'easy', 'carry', 'light', 'weight', 'small', 'box', 'u', 'bettery', 'backup', 'charge', 'hours', 'continuously', 'sound', 'quality', 'worth', 'price', 'purchased', 'lightning', 'deal', 'compares', 'product', 'cheap', 'price', 'good', 'qualityloved', 'product']",5.0
B08D3WX95J,"['good', 'product', 'money']","['liked', 'earphones', 'got', 'price', 'paid', 'good', 'sound', 'decent', 'good', 'thing', 'bluetooth', 'latency', 'low', 'look', 'good', 'feel', 'good', 'comfortable', 'comfortable', 'feel', 'decent', 'easily', 'recommend']",5.0
B08D3WX95J,"['best', 'wireless', 'earbuds', 'segment']","['best', 'buds', 'affordable', 'price', 'amazing', 'item', 'ptron', 'build', 'material', 'good', 'plastic', 'matt', 'finish', 'looks', 'like', 'premium', 'audio', 'quality', 'upto', 'mark', 'bass', 'trebles', 'clear', 'bluetooth', 'connectivity', 'fast', 'easy', 'pick', 'buds', 'got', 'connected', 'use', 'like', 'separate', 'earbud', 'different', 'devices', 'battery', 'performs', 'long', 'gaming', 'music', 'lasts', 'hours', 'extreme', 'use', 'long', 'use', 'feel', 'pain', 'irritation', 'ear', 'comfortable', 'use', 'day', 'long']",5.0
B08D3WX95J,"['comfortable', 'earbuds', 'worth', 'buying']","['product', 'trusti', 'sure', 'buy', 'product', 'thought', 'giving', 'trygot', 'delivery', 'days', 'delivered', 'estimated', 'delivery', 'date', 'product', 'delivered', 'packed', 'box', 'box', 'compact', 'making', 'easy', 'carry', 'want', 'box', 'case', 'charging', 'extra', 'rubber', 'earbuds', 'guide', 'bookso', 'build', 'quality', 'goodif', 'compare', 'brands', 'market', 'range', 'surely', 'best', 'choice', 'earbuds', 'fits', 'properly', 'comfortable', 'walk', 'sleep', 'habit', 'watching', 'movies', 'sleeping', 'works', 'good', 'battery', 'backup', 'good', 'infact', 'runs', 'hours', 'non', 'stopand', 'battery', 'left', 'blue', 'light', 'indication', 'product', 'charging', 'case', 'indication', 'charge', 'usb', 'sound', 'quality', 'simple', 'amazingmuch', 'good', 'expectedcons', 'little', 'big', 'size', 'problem', 'people', 'overall', 'worth', 'buying', 'product', 'range']",5.0
B08D3WX95J,"['product', 'big', 'disappointment', 'sont', 'buy']","['left', 'earbud', 'work', 'raised', 'refund', 'request', 'replacement', 'option', 'available', 'means', 'product', 'waste', 'money', 'return', 'money', 'gone', 'left', 'earbud', 'pick', 'charge', 'hours', 'charging', 'case', 'charge', 'including', 'buds', 'nonsense', 'bought', 'thinking', 'good', 'gift', 'sister', 'teacher', 'phone', 'conducting', 'classes', 'hands', 'free', 'easy', 'day', 'day', 'work', 'product', 'big', 'disappointment', 'sont', 'buy']",1.0
B08D3WX95J,"['nt', 'expect', 'price']","['genuises', 'like', 'compare', 'apple', 'airpods', 'grand', 'pricier', 'item', 'ignoring', 'geniuses', 'find', 'item', 'fits', 'needs', 'purposes', 'like', 'rip', 'apple', 'product', 'price', 'difference', 'true', 'felt', 'bit', 'pain', 'ear', 'time', 'listening', 'music', 'high', 'volume', 'sure', 'ownt', 'happned', 'apple', 'airpods', 'nature', 'ear', 'cheap', 'plastic', 'plastic', 'plastic', 'cheap', 'expensive', 'plastic', 'care', 'long', 'build', 'quality', 'great', 'need', 'care', 'build', 'quality', 'good', 'angle', 'speaker', 'placement', 'probably', 'best', 'nt', 'know', 'rip', 'apple', 'overall', 'good', 'finish', 'makes', 'look', 'like', 'branded', 'item', 'like', 'cheap', 'chinese', 'product']",5.0
B08D3WX95J,"['great', 'tws', 'amazing', 'battery', 'life']","['ordering', 'earphones', 'tws', 'skeptikal', 'ones', 'order', 'ended', 'ordering', 'ptronn', 'bassbuds', 'lite', 'super', 'stylish', 'compact', 'come', 'micro', 'usb', 'charging', 'cable', 'battery', 'life', 'long', 'lasting', 'continuously', 'days', 'charged', 'ones', 'forget', 'charging', 'use', 'freely', 'light', 'weight', 'good', 'want', 'carry', 'offers', 'good', 'noise', 'cancellation', 'price', 'point', 'bluetooth', 'connectivity', 'fast', 'soon', 'case', 'gets', 'connected', 'suggest', 'looking', 'budget', 'friendly', 'tws']",5.0
B08D3WX95J,"['worth', 'buy']","['best', 'tws', 'true', 'wireless', 'earphones', 'products', 'great', 'build', 'quality', 'great', 'sound', 'quality', 'good', 'bass', 'noise', 'cancellation', 'happy', 'product', 'high', 'priced', 'products', 'market', 'overall', 'worth', 'penny', 'thanks', 'amazon', 'recommending', 'product']",5.0
B08D3WX95J,"['proper', 'reviews', 'easy', 'reference', 'new', 'buyers']","['firstly', 'ordered', 'product', 'seeing', 'lot', 'reviews', 'purchases', 'looking', 'wireless', 'ear', 'charging', 'cable', 'fitting', 'pin', 'bad', 'experience', 'sound', 'quality', 'bit', 'upsetting', 'expected', 'smooth', 'loud', 'bass', 'giving', 'sharp', 'tincture', 'kind', 'sound', 'loud', 'volume', 'increase', 'bass', 'beats', 'feel', 'missing', 'feels', 'like', 'sound', 'coming', 'somwhere', 'far', 'exact', 'feel', 'ears', 'shud', 'ideally', 'ear', 'phone', 'meant', 'box', 'delicate', 'thought', 'magnet', 'type', 'closing', 'box', 'like', 'pencil', 'box', 'box', 'looks', 'ear', 'buds', 'little', 'bit', 'falling', 'making', 'good', 'budget', 'compare', 'brands', 'making', 'finally', 'pick', 'according', 'requirement']",3.0
B08D3WX95J,"['value', 'money']","['real', 'value', 'money', 'price', 'rangethe', 'audio', 'loud', 'perfect', 'mix', 'base', 'noise', 'cancellation', 'works', 'weight', 'easily', 'kept', 'pocket', 'earphones', 'fit', 'ear', 'easily', 'fall', 'running', 'jumping', 'case', 'quality', 'hard', 'plastic', 'good', 'finish', 'eaay', 'carrythe', 'earphones', 'pared', 'single', 'pared', 'easily', 'pause', 'play', 'goodgle', 'assistant', 'volume', 'attent', 'n', 'reject', 'works', 'earphones']",5.0
B08D3WX95J,"['totally', 'satisfied']","['super', 'impressed', 'received', 'today', 'totally', 'impressed', 'ptron', 'buds', 'far', 'listening', 'hours', 'far', 'immediate', 'feedback', 'charging', 'case', 'way', 'smaller', 'actual', 'earpieces', 'way', 'smaller', 'overall', 'fidelity', 'robust', 'great', 'baseline', 'treble', 'range', 'easily', 'hear', 'person', 'speaking', 'making', 'phone', 'calls', 'person', 'speaking', 'said', 'hear', 'overall', 'packaging', 'presentation', 'impression', 'great', 'pairing', 'phone', 'easy', 'listening', 'hours', 'far', 'battery', 'level', 'remained', 'high', 'level', 'suggests', 'claim', 'hours', 'charge', 'right', 'impressions', 'great', 'experience', 'renews', 'faith', 'ptron']",5.0
B08D3WX95J,"['awesome', 'product', 'wireless', 'bluetooth']","['product', 'value', 'sound', 'quality', 'good', 'noise', 'cancellation', 'backup', 'fast', 'easy', 'connect', 'small', 'box', 'charge', 'carry', 'pocket', 'awesome', 'like', 'recommend']",5.0
B08D3WX95J,"['sound', 'quality', 'poor', 'value', 'money']","['value', 'money', 'sound', 'loud', 'run', 'tv', 'minimum', 'sound', 'possible', 'mobile', 'sound', 'kept', 'minimum', 'continious', 'noise', 'heared', 'sound', 'erritating', 'extended', 'period', 'use', 'range', 'meter', 'claimed', 'meter', 'sound', 'connect', 'deconnect', 'frequently', 'pairing', 'device', 'meter', 'away', 'cannit', 'accpet', 'price', 'trial', 'connecting', 'device', 'time', 'indivisual', 'earbud', 'able', 'hear', 'tv', 'ear', 'mobile', 'music', 'ear', 'time', 'successful']",2.0
B08D3WX95J,"['good', 'earphone', 'daily', 'use']","['daily', 'use', 'phone', 'calls', 'good', 'earbuds', 'comes', 'decent', 'cost', 'matt', 'finish', 'good', 'matt', 'finish', 'good', 'terms', 'looks', 'nice', 'sound', 'quality', 'phone', 'paired', 'phone', 'automatically', 'connects', 'u', 'start', 'automatically', 'starts', 'u', 'remove', 'earbuds', 'case', 'charged', 'work', 'hours', 'idle', 'time', 'noise', 'cancellation', 'upto', 'plastic', 'material', 'chance', 'broke', 'drop', 'certain', 'pain', 'ears', 'wore', 'pairing', 'remain', 'good', 'distance', 'meters', 'phone', 'suggestion', 'wear', 'earbud', 'time', 'hours', 'continuously', 'wear', 'u', 'wanna', 'movie']",4.0
B08D3WX95J,"['amazing', 'wireless', 'earbuds', 'noise', 'cancellation']","['ptron', 'bassbuds', 'istrue', 'wireless', 'stereo', 'earbuds', 'truly', 'amazing', 'earbuds', 'pair', 'easily', 'phone', 'brands', 'tablets', 'excellent', 'ease', 'use', 'bluetooth', 'enabled', 'multi', 'media', 'devices', 'built', 'microphone', 'sides', 'earbuds', 'allows', 'hand', 'free', 'calls', 'provide', 'clear', 'sound', 'quality', 'phone', 'works', 'perfectly', 'listening', 'music', 'charging', 'case', 'having', 'mah', 'battery', 'longer', 'period', 'time', 'earbuds', 'hour', 'charge', 'fully', 'playing', 'time', 'hours', 'great', 'comes', 'bluetooth', 'gives', 'faster', 'connection', 'use', 'longer', 'range', 'upto', 'meters', 'loved', 'product', 'ptron', 'thinking', 'think', 'twice', 'buy', 'worth']",5.0
B08D3WX95J,"['value', 'money']","['earpods', 'received', 'immaculate', 'condition', 'finishing', 'exceptionally', 'good', 'pair', 'old', 'samsung', 'phone', 'drawback', 'opposite', 'person', 'able', 'hear', 'clearly', 'microphones', 'cup', 'hands', 'opposite', 'person', 'hears', 'echo', 'microphones', 'positioned', 'instead', 'sides', 'nice', 'pair', 'earpods']",4.0
B08D3WX95J,"['ptron', 'customer', 'service', 'poor']","['like', 'sound', 'problem', 'right', 'headphone', 'guarantee', 'month', 'year', 'rang', 'manufacturing', 'company', 'ptron', 'send', 'replacement', 'told', 'fill', 'form', 'formalities', 'like', 'invoice', 'product', 'picture', 'response', 'week', 'know', 'replace', 'use', 'wasted', 'rs', 'better', 'buy', 'branded', 'good', 'quality']",1.0
B08D3WX95J,['help'],"['worked', 'excellently', 'week', 'day', 'ear', 'buds', 'stopped', 'working', 'obviously', 'expecting', 'happen', 'gotten', 'rid', 'packing', 'came', 'return', 'replacement', 'advice', 'prospective', 'buyers', 'hold', 'packng', 'comes', 'knows', 'u', 'needing']",2.0
B08D3WX95J,"['good', 'buds', 'good', 'quality', 'sound', 'great', 'prices']","['earbuds', 'good', 'fit', 'perfectly', 'ears', 'fall', 'easily', 'lightweight', 'hurt', 'ears', 'long', 'wearing', 'like', 'black', 'colour', 'fells', 'attractive', 'premium', 'lookthe', 'quality', 'sound', 'superb', 'bass', 'tremmer', 'felt', 'low', 'sound', 'crisp', 'clear', 'fitting', 'perfectly', 'cancel', 'external', 'soundsthe', 'mic', 'decent', 'capture', 'external', 'noise', 'buds', 'charge', 'fast', 'longer', 'average', 'budget', 'earbudsthe', 'product', 'good']",5.0
B08D3WX95J,"['lovely', 'earphones', 'great', 'battery', 'backup']","['ordered', 'ptron', 'bassbuds', 'quality', 'affordable', 'price', 'earphones', 'received', 'new', 'packed', 'condition', 'battery', 'backup', 'earphones', 'long', 'lasting', 'bluetooth', 'functionality', 'easy', 'connect', 'easy', 'use', 'excellent', 'quality', 'sound', 'quality', 'balance', 'good', 'noise', 'cancellation', 'present', 'earphones', 'received', 'black', 'colour', 'felt', 'actually', 'worth', 'price', 'recommended']",5.0
B08D3WX95J,"['fabulous', 'product']","['bought', 'sceptical', 'sound', 'qwality', 'price', 'high', 'found', 'reasonable', 'later', 'elegant', 'look', 'adorable', 'case', 'perfect', 'sound', 'face', 'issue', 'connecting', 'buds', 'magic', 'box', 'find', 'working', 'faced', 'trouble', 'blue', 'moon', 'enjoying', 'got', 'buy', 'piece', 'gift', 'father']",5.0
B08D3WX95J,"['nice', 'product', 'expectations', 'checked']","['look', 'good', 'good', 'product', 'compare', 'like', 'dumb', 'people', 'rupees', 'wireless', 'earbuds', 'complain', 'lot', 'yes', 'better', 'sounding', 'wired', 'earphone', 'price', 'want', 'truely', 'wireless', 'earbud', 'price', 'range', 'definitely', 'check', 'said', 'sound', 'quality', 'mindblowing', 'features', 'good', 'couple', 'days', 'case', 'bluetooth', 'connection', 'microphone', 'quality', 'nice', 'know', 'rupees', 'product', 'compared', 'rs', 'product', 'buy', 'hesitation']",4.0
B08D3WX95J,['excellent'],"['excellent', 'price', 'bought', 'rs', 'worth', 'compare', 'bose', 'apple', 'pods', 'sense', 'price', 'quality', 'build', 'features', 'getting', 'way', 'compare', 'high', 'end', 'ones', 'bose', 'apple', 'earphones', 'jbl', 'price', 'excellent', 'blindly', 'nice', 'sound', 'quality', 'mainly', 'use', 'meetings', 'works', 'thanks', 'amazon', 'ptron', 'got', 'aug', 'early', 'comment', 'battery']",5.0
B08D3WX95J,"['job', 'single', 'pod']","['writing', 'review', 'noise', 'cancellation', 'notch', 'bass', 'quality', 'good', 'sound', 'quality', 'wfh', 'calls', 'job', 'pretty', 'tried', 'single', 'mode', 'works', 'great', 'middle', 'pod', 'case', 'sound', 'drop', 'sec', 'mic', 'switched', 'pod', 'tried', 'vice', 'versa', 'sec', 'switch', 'overall', 'decent', 'package', 'price', 'range']",5.0
B08D3WX95J,"['superb', 'quality', 'amazing', 'cover', 'charging']","['product', 'soo', 'cool', 'attaching', 'images', 'judge', 'quality', 'cute', 'product', 'looks', 'earlier', 'bluetooth', 'earphones', 'problem', 'nt', 'use', 'calling', 'mic', 'works', 'sound', 'quality', 'good', 'cover', 'cool', 'price', 'steal', 'deal']",5.0
